uid,time,content,v2_up_count
2922511739,109000,小小杨好可爱哈哈哈,552
1576646086,110000,超爱这个综艺节目 都超过向往的生活了,762
510498063,110064,这个综艺很火呀,8
1231364520,110492,好像是杨铠的凯的娃娃,3
3836265039,112000,这个综艺很火啊,14
4049879222,113044,小米智能锁,148
1262874779,113044,小米智能锁,20
1910706076,113000,加油冲啊啊啊啊啊,4
1263816783,113080,这个综艺很火呀,2
1475620007,113652,锁锁加油,5
3396970865,114000,哈？这个综艺非常火啊,7
3033788720,116000,小米真是无条件偏爱锁锁呜呜呜,373
2327583793,116390,小小杨是哪个？,4
3384471050,116764,锁锁,1
3861274015,117079,超爱这个综艺节目 都超过向往的生活了,11
1959800837,117000,锁锁加油锁锁加油锁锁加油！,18
1080152869,117115,超爱这个综艺节目 都超过向往的生活了,9
1401212545,117958,小米智能锁,4
1455588031,117582,好看好看,3
396084202,117000,好紧张,7
3384471050,118869,看了好多遍了,7
2051123259,118000,琐锁加油！！,6
3634700699,118000,如果能把小米声音毙了就完美了,1
3941534686,118655,火啊,6
656930874,119196,表扬后期！！！！,10
3710426360,119011,锁锁  加油加油加油,6
968169384,119366,有啊有啊,6
4070907216,120004,小米真是无条件偏爱锁锁呜呜呜,3
2409428282,120000,好看,1
2658033732,120000,小小杨,
4059064041,120936,锁锁好帅,1
452750700,120436,好看,
3504529417,122128,下一季也必须全班人马,16
456185305,122643,小小杨参加过师傅我要跳舞啦的综艺，好喜欢他，也去过这就是街舞跳舞,6
4059064041,122528,自信放光芒啊！！！,15
93030898,122157,好紧张,3
3841206814,122699,没人来这里吧,3
2551809261,122587,   加油,1
2735221873,123923,上一季也非常火,8
426738547,123000,锁锁真的跳的很好啊,2
3785785871,123802,小小杨是杨佳豪,5
4168666669,123000,电摇无限看,2
2527880929,123000,很喜欢这个综艺,1
4217595525,124277,日常来看我的互联网宝贝们,13
1709710786,124000,一定会有下一季的,
2493790408,125000,必须有下一季,7
4044223753,125402,火起来,3
3154023140,125621,加油,1
380851681,126000,来了～看锁锁跳舞,14
3841206814,126348,嘿嘿嘿我第一锁锁好帅,7
4265761120,126000,太棒了🔒,3
3384471050,126124,来啦,1
3420368003,126611,来喽,
1822557230,127000,好爱看肖杰跟葛沛豪家啊😭😭😭,138
4020640316,127175,高梓轩这发力很好，力量感十足，动作干净利落,456
3086326490,127161,这还不够火啊？,12
4112905282,128170,火力少年王啊,2
476947585,129000,锁锁加油,3
146496749,129214,小米有点像单依纯呀,
63337079,129037,阿米真的我哭 加油声太大了！锁锁加油,1056
3474279491,131586,锁锁加油,29
324038753,132000,好帅,6
1481464976,132874,有的有的,5
628401884,133197,锁锁第一帅,17
2995642188,134106,锁锁加油,11
476649278,134000,有点像抽筋了。。,
642333058,134695,自信放光芒啊！！！,41
266917513,135000,锁锁好帅！！我为锁锁举大旗！！,1459
1595172745,135841,跳的好好哦,17
776505055,135000,哈哈哈哈,2
615420830,136000,锁锁最棒！！,424
938736351,136086,自信锁锁,8
2274148396,136000,再从头看一遍kp,4
3492476833,137826,锁锁加油,11
455061570,137000,前方高能！！！,15
1856599169,137000,锁锁加油！你最棒！,10
2987402632,137000,锁锁加油加油,8
4154961011,137138,这个小伙可以,11
4103344134,138000,那个白色帽子反戴的小姐姐真的好帅,2
3016586864,138943,锁锁好帅！！我为锁锁举大旗！！,1180
2940003392,139000,互相欣赏的感觉好棒,40
618670742,139000,锁锁最棒！！！,11
3387537605,139013,妈妈3好啊好哦,9
2830112797,139000,锁锁笑的好开心,5
1926454232,139459,所有人都很棒,19
539246661,140000,锁锁最帅 锁锁最棒,9
1931797192,140404,锁锁好厉害！！！！！,8
733824780,140000,锁锁好棒啊还会给对手加油,7
2875157564,140297,锁锁加油,6
226841916,141661,锁锁好帅！！我为锁锁举大旗！！,14
376869327,141238,锁锁第一帅,4
4160072410,141077,锁锁好帅！！我为锁锁举大旗！！,4
1674572244,141077,锁锁好帅！！我为锁锁举大旗！！,3
3381430052,142217,妈呀 我好喜欢锁锁 他会笑着为对手鼓掌,461
3477153407,142833,锁锁好帅！！我为锁锁举大旗！！,13
4178849738,142094,锁锁加油,12
4252928169,142513,我为锁锁举大旗,6
2156823421,142000,锁锁最棒,7
396084202,142966,哈哈哈哈哈哈哈哈,1
2235483112,143670,锁锁好帅！！我为锁锁举大旗！！,
251287373,144125,互相欣赏的感觉好棒,53
4046139444,144063,锁锁加油，雄起,28
2076036164,145538,小米眼里全是索索哈哈哈,1583
2336015967,145149,锁锁最棒！！！！！,8
3608025789,146182,哇太强了吧这个,946
1926454232,147243,这个舞蹈好快乐,19
2481839303,148031,别人都在欣赏舞蹈，只有小米一心想着锁锁,29
1335974425,148639,小米的眼神哈哈哈哈真的太可爱了,16
2942737181,148926,小米眼里全是索索哈哈哈,22
3911835917,148395,厉害👍,6
137971245,148009,好喜欢锁锁,4
1534243966,148386,都很厉害,
4292103579,149888,来看常宸玮,8
2394559989,150085,小米：其他人都没锁锁棒,973
2001752337,150235,前方高能,7
3387537605,151950,妈妈好好给大家都加油,11
656930874,151111,好棒啊，这个男生！,10
3677424851,151873,跳舞的男生真的很有魅力,37
3161929414,151006,锁锁加油，雄起,5
1428699069,152114,这个男生跳的确实蛮好的,266
2315703396,152000,毫不吝啬的夸赞对手,17
2656783448,152099,小米眼里全是索索哈哈哈,2
2842057046,152046,第一个跳的好好,15
3861274015,153165,小米眼里全是索索哈哈哈,11
3474279491,153223,锁锁你最棒！,4
838448703,153880,锁子哥冲！,1
4115824193,153000,喜欢珠珠,
3146302377,154820,小米：其他人都没锁锁棒,54
1263221023,154000,都好强啊,4
3731544503,155071,小米的眼神哈哈哈,493
3154278125,155012,小米眼里全是索索哈哈哈,22
3510872635,155942,小米看别人跳舞的眼神真的不一样诶,
3515613249,156000,别人跳小米😐 锁锁跳小米😍,68
2258207050,156727,好帅啊,2
2376406809,157048,锁锁真的帅爆了！！,28
754506989,157448,锁锁,
1790663863,158926,妈妈每次看锁锁跳舞都很认真，看别人就很嗨,42
2144905935,158040,第一！！秦宏琴，我在看,10
2562516633,159587,跳的真好,5
2830112797,160000,小米好卖力哈哈哈哈哈,14
2285168593,160000,好帅,4
1315531771,160000,锁锁加油！,3
2803660931,161000,跳舞的时候有人喊加油，跳得更好，就怕没人喊，小米好棒！,1116
2937875049,161603,加油加油,9
1392354178,162732,一个小男孩看着小米为锁锁加油,28
4146636701,162204,好紧张,8
489567709,163357,有没有可能是因为小米带着收音麦所以我们听到的声音才大,1164
1604765777,163535,小米声音好尖,16
2875157564,163814,锁锁好帅,15
3656594770,163000,锁锁太厉害了,8
380105835,163000,锁锁加油🥳🥳,3
3232597920,164848,反复拉进度条被锁锁帅到了,14
3895491049,164074,小米好乖啊,3
1472864556,164397,再来一遍,2
1601392877,165000,锁锁表情动作都很到位,9
2693202766,165000,锁锁最棒,5
3777616125,166047,小米专注自家,53
2494887477,166000,索索的表情赢了一切,27
172496967,166000,沉浸式看锁跳舞,17
286541021,166262,加油！！！哈哈,3
489352813,167796,裁判都狠狠的拍手了,8
2803660931,167000,小米好乖，好卖力的给锁锁哥哥加油,5
1923978301,167000,锁锁最棒,3
4068948516,167000,其实最好这种时候不要喊，有点影响听音乐的,
3751176591,167261,来咯,3
1385540539,167000,帽子,2
2439047764,168444,小米智能锁,15
1056183350,168081,锁锁好棒,6
3486923842,169305,跳舞的时候有人喊加油，跳得更好，就怕没人喊，小米好棒！,7
3905509439,169000,锁锁真的好有肖杰的感觉,31
2982909754,170203,喊会干扰听音乐的吧,101
1159863905,170846,有被锁锁帅到,22
514333355,170484,反复拉进度条被锁锁帅到了,11
692385001,170071,泰酷啦,6
514333355,171310,反复拉进度条被锁锁帅到了,22
1681284104,171685,想看小小杨跳地板舞,8
2299334202,172435,啊啊啊啊啊好帅锁锁啊啊啊,16
3106811633,173344,我的妈呀，我还以为都要摔了,34
2235483112,174157,裁判都狠狠的拍手了,26
594628056,174000,小朋友之间的友谊真的好纯粹🥺！！,9
4064136668,174944,太帅了锁锁,16
1959800837,175000,哇  牛啊锁锁,1975
3081269466,175000,小米可以沉浸式观看一下,7
1399096272,176548,锁锁真的好有肖杰的感觉,20
2875157564,176373,这一段太帅,5295
2521374496,176839,我以为没站稳呢哈哈哈😂害我担心了一下,15
1513217752,176603,啊啊啊啊好帅啊锁锁,16
2763309881,176424,厉害,2
2377393191,177986,但是好感动,21
3240595887,178388,锁锁太厉害了,33
2235483112,178830,锁锁真的好有肖杰的感觉,19
632522401,179997,我为锁锁加油最帅的,29
419531607,179001,有被锁锁帅到,5
2612724389,179479,加点表情管理就更好了,11
1200486010,180025,啊啊啊啊啊琐琐收下我的尖叫,16
2065341059,180249,反复拉着进度条看了无数遍锁锁的锁舞。,1
1913985800,180904,这一段太帅,1
254025150,180065,锁锁卡点很舒服,1
251287373,180277,哇  牛啊锁锁,
1926454232,180617,所以要准备多少个舞蹈啊,3
2621506129,181000,锁锁的裤头哈哈哈！还是很帅,9
3572444607,181000,救命这段太帅了吧,4
4160072410,181173,啊啊啊啊啊好帅锁锁啊啊啊,4
2876953443,181486,太牛了锁锁,2
316214266,181862,小米好给力哈哈哈,
1258644572,181621,帅炸了,2
3563667914,182120,我锁哥裤子快掉了哈哈哈,45
3463678727,182558,哇哇哇锁锁好厉害,25
1056183350,182979,太帅了锁锁,3
3366593094,182000,锁锁太帅啦！！！！！！！！,1
1513217752,182719,帅翻了这里,19
791445108,183308,这一段太帅,13
2697856245,183367,nk！nk！锁锁注意点,4
3751176591,183656,酷爆了,10
3183131270,183000,锁锁好帅！好厉害！,4
2656783448,183281,这一段太帅,2
1251798028,183500,好厉害啊啊啊啊,1
34258863,184837,果然肖杰儿子整个范都复制肖杰,816
2345391915,184837,果然肖杰儿子整个范都复制肖杰,727
419531607,184242,这一段太帅,9
585152360,184000,好帅呀琐锁,4
3257866840,184000,这段好惊喜啊,21
772748049,185830,哇哦酷的锁锁,29
698559242,186301,摇裤儿都漏出来啦😂😂😂😂,1228
4265761120,186000,太棒了厉害被帅到,21
1696815361,186976,别喊了，锁锁听不到音乐了,9
1867500985,186449,别喊了要听不清音乐了,28
608960975,186329,锁锁好酷,10
867941933,186573,哇啊啊啊啊给手,8
735737829,187797,啊啊啊啊锁儿,6
3835659800,187000,给手给手,13
1270952492,187232,锁锁太帅啦！！！！！！！！,5
1034908377,187579,锁锁太牛了！！！！,6
1635504406,187524,姓常的这个裁判好眼熟,5
4130524469,188433,太帅了，锁锁 锁锁 锁锁,14
2854635129,188000,帅炸了啊啊啊啊啊啊,11
2051123259,188000,锁锁好棒👍,10
547395675,188000,厉害！！！,1
1399096272,188644,这一段太帅,1
1234070076,189404,太棒了厉害被帅到,12
3504950272,189731,哇哇锁锁好厉害,8
1128464154,189869,起鸡皮疙瘩了,4
1649507615,189574,锁锁好棒啊,3
1822557230,190000,把我整激动了 锁好帅啊阿啊阿啊阿,852
226841916,190782,哇啊啊啊啊给手,13
380105835,190000,好帅锁锁🥳🥳🥳,11
3298945226,190062,锁锁太帅啦,9
1856599169,191000,好帅啊啊啊啊啊啊好喜欢锁锁,25
2942737181,191116,果然肖杰儿子整个范都复制肖杰,76
2442790200,191000,好帅啊啊啊啊啊啊好喜欢锁锁,11
861653374,191213,排面排面,17
1322931519,192640,锁锁放完大招起来还提了个裤子,21
1124873248,192073, 大招大招,14
3393687697,192325,锁哥太厉害了,8
332666941,192403,果然肖杰儿子整个范都复制肖杰,35
2995642188,192892,锁锁好帅,9
2360116380,192668,太帅了，锁锁 锁锁 锁锁,1
2259625735,193480,帅帅帅帅帅！,7
612854700,193000,大家都带着麦 怎么就她声音大？,6
586687078,193976,锁锁好棒！,1
1651379443,194515,妈妈呀好帅！！爆帅啊锁锁！！！！,1
1290046381,194000,锁锁节奏更好,16
2518294465,194000,骨子里天生的,26
2093858400,194990,三刷,
3016586864,194122,好帅啊啊啊啊啊啊好喜欢锁锁,13
2263946895,195214,其实这个时候最好不要喊哈哈哈,122
520281507,195946,锁锁最棒了,22
4216314374,196000,这也太帅了吧,750
2137043795,196999,小米不好意思这里影响观看了,304
3130260000,196000,这也太帅了吧,748
3274819913,196050,现场音乐很大的。我们听到小米是因为小米带麦被收录了丫,17
829440292,196050,现场音乐很大的。我们听到小米是因为小米带麦被收录了丫,38
2621875287,197983,果然肖杰儿子整个范都复制肖杰,27
269912185,197000,是因为小米戴着麦才显得她声音大的哈,2
6410280,197023,果然肖杰儿子整个范都复制肖杰,17
2449363301,197000,小宝太好玩了，把加油牌举高高,2
4062832189,198000,别喊了,65
1784049301,198486,突然很心疼锁锁，怕他以后跟杰哥一样满身是伤,17
2110348119,198014,帅帅帅帅帅！,17
2394559989,198803,好像看到了豆豆？,4
1268329567,198443,太帅了,3
2549728483,199919,这也太帅了吧,21
3418162738,199310,好吵...,17
330689768,199219,锁锁爆帅啊！,17
1023118654,200021, 锁锁舞风真的像爸爸,82
3357186099,200110,太吵了,19
2235483112,200438,骨子里天生的,13
2192739526,200871,屏幕前看着都好激动,5
4160072410,200196,这也太帅了吧,9
1104471720,200033,阿宝也好可爱,5
239426458,201738,这也太帅了吧,1213
4229753711,201000,锁哥太厉害了,22
4249925709,201383,锁锁你真的很棒很厉害很帅的,11
940441105,201539,这种比赛听到欢呼声还是很开心的，因为录节目小米声音才明显哒,6
1178083562,201105,跟杰哥范儿好像hhhhhhh,3
83235293,202239,小米不好意思这里影响观看了,116
1202508814,202895,哇这个动作我反复看了十遍,42
3719404532,202022,现场音乐很大的。我们听到小米是因为小米带麦被收录了丫,23
2278753516,202000,再说一遍 锁锁好帅,34
476302245,202163,这有个电摇我喜欢。,14
2088945347,203000,锁锁确实好厉害啊,335
2952219887,203060,小米可以不喊,85
476947585,203000,我去这里超帅的,28
633714629,203996,高举锁锁大旗,37
2718346867,203468,鸡皮疙瘩都起来了,19
3743559936,204501,电摇哈哈哈哈哈,53
2571445948,204000,小米别喊 影响锁锁发挥,47
1959800837,204000,哈哈哈哈哈哈  锁锁和杰哥一个风格,30
1619275061,204000,哈哈哈,4
2417668359,204141,锁哥,9
2476651916,204000,锁锁太帅啦,3
1254899560,205927,喊加油会不会影响节奏,120
3228898985,205000,哈哈哈，锁锁会电摇,35
1140415062,205819,一直喊会不会听不到拍子,11
3016586864,205390,这也太帅了吧,65
2621875287,206948,再说一遍 锁锁好帅,47
3518167774,206000,可以不喊,19
910604786,206382,会影响锁锁听音乐的吧,17
2961305040,206338,锁锁好帅！！！！！！,4
3474279491,207257,锁锁好有范儿,1880
3486825741,207000,爆帅啊 跳舞的时候太有自信了锁锁,75
940441105,207574,小科普：跳街舞比赛的时候在觉得很炸场的点时是会欢呼的！在现场音乐室能听到的,8
1139084702,207377,啊啊啊啊啊啊好帅啊啊啊啊啊锁锁,3
3104538168,208179,锁锁不愧是杰哥的儿子,70
2985245515,208136, 锁锁舞风真的像爸爸,39
3463647626,208160,俩人都好厉害，但是感觉锁锁没对面卡音乐卡的好,37
402675171,208160,俩人都好厉害，但是感觉锁锁没对面卡音乐卡的好,19
595228950,209000,太帅了锁锁,34
2110348119,209162,这也太帅了吧,7
1056183350,209621,好棒,2
656397304,210838,锁锁放招的时候卡点了，而且招难度还大,722
187979364,210750,小米可以不喊,81
4261703064,210000,之前看这街，选手反应不大人都说没气氛,9
822845472,210338,小米给力,26
1651379443,210379,太帅了太帅了我要说一万遍！！！,
1651689316,211000,肖杰满脸自豪,42
1822068717,211612,哈哈哈哈电摇,30
2239687432,211000,锁锁太帅了吧，这段可以反复观看,8
4019206555,211381,小米别喊了，喊的我节奏都乱了,4
694420249,211000,这个是真帅,19
1864473327,211391,哈哈哈哈哈哈哈哈,1
1880024137,212861,喊加油会不会影响节奏,42
1316061058,212075,杰哥满意骄傲自豪哈哈哈莫名感动谁懂,30
4028719767,212075,杰哥满意骄傲自豪哈哈哈莫名感动谁懂,20
715569959,212361,锁锁太厉害了,23
2897430808,212000,太帅了锁锁,15
3724171660,213280,厉害厉害,538
1655809160,213000,好帅帅到我了锁🔒,44
3759108698,213908,锁锁跳的太好了 给手给手,43
1139084702,213248,太帅了锁锁啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,2
175894631,214783,之所以小米的声音大是因为小米身上有麦,55
3574746901,214459,小米是现场收音，所以声音会大很多，其实大家都会喊的，有的时候也需要欢呼呐喊调气氛,49
1262874779,214000,小米声音说因为有麦我们听着才大声好不，锁锁说了喜欢别人为他加油声音,12
3285774349,214944,阿宝脸哈哈哈,17
3841937965,214566,带了麦才更大声，现场肯定听不见喊的声音啊,1
1226544876,214515,这也太帅了吧,9
560519885,215000,好棒啊，有点感动！！！！,31
391182388,215756,小米声音大是因为有麦阿 现场肯定不这样啊😅,8
3033788720,215000,锁锁超帅,12
3719404532,215117,再说一遍 锁锁好帅,4
1146704923,215241,好帅好帅，超级超级帅！！！！！！！！！,2
4249925709,216498,锁锁好帅,25
1217207670,216000,肖杰这个充满自豪地笑呀,21
2235483112,216695, 锁锁舞风真的像爸爸,16
1113412958,216284,真的要安静，不然万一听不到音乐。,15
1399096272,216772,爆帅啊 跳舞的时候太有自信了锁锁,3
3967152021,217000,锁锁大帅哥！！！！！锁锁第一！！！！,17
823117778,217000,小米戴着麦所以收音清楚,8
3873516946,217394,裁判里有一个是肖家班的吧,3
6410280,218393,锁锁放招的时候卡点了，而且招难度还大,200
3948028789,218000,哈哈哈人家得弯腰抱锁锁,55
95792827,218312,哈哈哈哈电摇,7
256983788,218539,阿米别太爱哈哈哈哈哈全场都是加油声,7
3647005312,218807,帅哭了,6
160308096,219277,电摇哈哈哈哈哈哈哈哈,26
2360116380,219792,锁锁好有范儿,11
2442552252,219242,小米是节目麦收音，又不是现场,4
2667747502,219000,锁锁好帅,7
2391571989,219320,锁锁帅气~,5
2777228326,219438,小米可以不喊,3
4111753824,220226,小米声音说因为有麦我们听着才大声好不，锁锁说了喜欢别人为他加油声音,11
2253384346,220826,小米那个是因为有麦，所以显得声音很大，但其实现场声音不大的,5
388254174,220000,帅呆了,10
1843705409,220013,超喜欢锁锁 允儿 下一季原班人马才看,2
324038753,220000,都好厉害 好难选,3
681623046,220000,厉害,1
856297196,221000,小米是因为麦收音吧,8
4028719767,221731,杰哥满脸骄傲自豪,30
2845166459,221299,厉害厉害锁锁,8
941448052,221801,好帅好帅,4
3008069306,221000,轩轩怪帅的,1
4012921002,222000,锁锁你要对姐姐负责😍彻底被锁锁迷住了！太帅了锁锁宝贝,42
505199451,222296,有没有可能是有麦，节目里放大了声音，现场其实没这么大声,9
3867215747,222000,裁判有一个是肖杰徒弟啊,12
1723516165,222890,希望珠珠多给锁一点肯定啊,9
3029098202,222391,现在的小孩好牛呀,8
3711867707,222120,小米好吵,5
3096029636,223469,我的锁锁儿子最优秀啦,24
2726969595,223000,电摇哈哈哈哈哈哈,14
3093816222,223455,锁锁很棒啊啊啊啊啊啊啊超棒的啊啊啊啊啊,1
885644948,223946,杰哥泪目了,7
3901917341,224802,那是因为他带了收麦，你们才能听到小米的声音,6
3584572657,224201,好帅,8
1062741036,224000,太厉害了,1
2217852735,224564,帅哭了,1
594621861,225877,锁锁放招的时候卡点了，而且招难度还大,566
396084202,225446,笑死了,9
1651379443,226092,爆帅啊救命,8
3682668735,227000,电摇，哈哈哈哈,1209
3901917341,227128, 在里面是不会影响的，一个小孩子的声音不会很大,10
3692945001,228923,锁锁棒棒哒,1513
476947585,228000,哇哦,1
524368674,229141,锁锁好厉害,22
1826839373,229000,锁锁好棒！！！,17
3447542489,229406,随时随地06女高在线观看,16
2253384346,230388,小米是因为身上有霾，录进去的声音显得很大声，但是在现场的话，这个声音不大声的,42
3977189883,230430,我都要看哭了,16
2922511739,230000,小小杨好可爱,11
4272404494,231000,其实前一个跳的更好也,245
735737829,231566,锁锁,4
609769106,232000,锁锁好厉害,12
96953889,232000,对手也很棒,5
2354973729,232903,电摇………啧,4
3231395721,232000,锁锁帅,9
680778923,232252,太厉害了,
3779396833,233231,锁锁太棒了，跳舞太闪,18
4258285877,233924,锁锁好帅啊啊啊啊啊,12
1283025130,234000,明明就是锁锁更好 感染力爆发力也是比赛的一部分,21
293440677,234000,1号也很棒的其实,12
3849969289,234198,好帅啊啊啊啊啊啊,12
153069998,235316,帅惨了  锁锁,6
63303419,235075,给我锁哥换个好点的裤子,1
2774550976,235530, 肯定会影响啊,
1960818333,236732,锁锁太强了,13
11605963,236000,别哽叽了闹心,8
626943636,236000,看哭了我天,9
3743897459,236000,锁锁爆厉害！爆帅！！,8
2377393191,236565,我已经看哭了,8
74017597,237000,现场小米声音不会影响吧，我们听到小米声音大是因为戴麦了,21
3424413363,237000,现场小米声音不会影响吧，我们听到小米声音大是因为戴麦了,18
2576116809,237249,那是因为小米戴着麦好不,16
3978701930,237270,杰哥也要激动哭了,17
594621861,237926,锁锁好帅啊啊啊啊啊,10
45114099,238143,小米肯定会很激动，而且锁锁也说很喜欢别人鼓励他。,319
2257897869,238022,疯狂重看电摇,2
2754686295,238243,小米带麦了，所以声音大,
224824107,238743,别喊了,1
3776843423,239309,哇 他们都好帅啊，满级人类,14
1513217752,239723,wow！小小杨越来越帅了,621
1533604374,240412,小米带着麦收音所以我们听着大，现场肯定是音乐声音大,17
1134820641,240410,小米声音大是因为戴麦了 收音比较大而已,7
3149473708,240000,小米简直就是锁锁迷,2
3893725506,240098,她这样喊会影响锁锁,
656930874,240078,好棒！好棒！！,
1568519009,241102,小米有收麦 所以我们听到的加油声比较大 现场音乐肯定很大 加油声根本不会影响,20
1536196636,241832,小小杨,1
146810080,241295,锁锁实至名归,1
698951124,241387,锁锁好好好好好好好帅,
3932472815,242000,小米还小不知道这些 他只是单纯想给锁锁加油打气,11
2425956727,242301,小小杨乖崽崽,31
753947950,242000,现场音乐肯定更大声啊。。小米🈶️收音而已，现场主持人还有话筒声音也不大,10
390643315,242000,小米带麦啊 只是这样给我们放出来了 而且现场声音肯定都大啊,8
1604819232,242526,好帅阿锁锁阿,2
2658033732,242000,小小杨,
594621861,243964,看哭了我天,10
2308199492,244000,那是因为小米有话筒所以我们听着声音会很大,757
3378794096,244000,那是因为带了麦啊,19
3735275147,244075,有点影响观看,
84684345,245000,带了麦所以声音大啊朋友们,277
2913034154,245000,少儿组是在保护成年组,53
3408953959,245937,小小杨成长了,20
1594203593,245236,感觉小小杨很厉害，很松弛,11
2631004954,245495,真的很厉害,
1877633380,246132,声音大因为麦，正常现场谁不想喊加油,17
594621861,246999,小小杨加油！,13
3299560563,246000,小米有麦克风啊,12
2878425182,246000,小迪好帅啊,9
4013736171,247054,小米的音调真的刺耳,53
3203325369,247807,那是因为收音了现场肯定音乐很大,27
2237953207,247760,现场音乐肯定更大声啊。。小米🈶️收音而已，现场主持人还有话筒声音也不大,20
6399762,247937,小小杨很像杰哥,19
3245416118,247334,他好像小时候的锁锁,1
3171973360,248256,小米声音这么大可能是收音显得很大,9
2282362468,248000,小米知道锁锁喜欢听尖叫 一个小女孩在现场怎么坑怕可能会影响到别人,3
2912667461,248236,  锁锁真的好棒,5
230574616,248909,锁哥招式牛,11
3768664508,249306,后期还给每个小朋友都做了漫画版，真的很好欸,833
1606913516,249000,小小杨加油,6
1705281279,249030,小米感觉喊的太大声了，会分心,3
3401842730,250000,现场听的声音很小！,13
1026957194,250000,声音大纯粹是带着麦收音懂？,6
3486923842,250883,那是因为收音了现场肯定音乐很大,4
3161929414,250555,看哭了我天,5
