uid,time,content,v2_up_count
570653896,79808,来了来了,1
596705545,80250,我最多给老公打40分,3
3815582666,80322,这真实吗,
509318372,81926,爆炸头一家看着很幸福,19
2768099764,82752,有人,
4064936187,82000,这个做戏了吧 ,
2750962770,82124,有人,
1919461218,82578,诶呀,
3961987132,84969,我给我老公也打满分,1
3777675090,84386,负x,1
2360067998,85707,好浓的湖南口音啊,2
3605272679,85301,当面打分吗,1
2110146800,86465,这个分数留面子了吧,
3992969729,86209,59分不能再多了,1
2508925537,86620,我最多给老公打40分,
520979548,86982,毕竟还要一起生活，只能体面一点,
475393270,86490,0分,
2013004678,87000,来看梗王,1
1395904714,87834,爆炸头一家看着很幸福,
3472321720,87190,真的这么高分吗,
3870465917,87725,我给我老公20分,
207160374,87725,我给我老公20分,
1324080695,87297,打卡,
2069171453,88816,我打59分,4
1880421736,88948,来了,1
1852311834,88816,我打59分,
3370277952,89808,好浓的湖南口音啊,
3766759648,89936,这个做戏了吧 ,
1080152869,90550,这个做戏了吧 ,2
3418456419,92240,当面打分吗,1
902755141,92000,这宝宝有点大,1
1492790572,92162,我给我老公20分,2
3254686185,92804,不真诚阿这分数,
2772574102,92429,没人吗,
3770268117,93000,幸福～,2
113754291,93000,我也要给我老公打100分！,
3407623886,93904,女人都累的很,1
2653003398,93000,湖南男人还是可以,
2555658898,94442,我也给我老公一百分,4
3298260383,95086,我老公就10分,2
3194784388,95377,他们结婚好多年了诶,2
1099331930,95865,me给我自己男朋友满分100分，打0.0000000001-0.00000001,2
3547877202,95285,来了来了,1
629078027,95000,宝宝脸太白了,
2772574102,95202,第一第一,1
3224655122,96000,给我老公打100分，如果可以，还能更高,3
3266776707,96653,救命，修狗有什么错,9
2599101018,96000,我给我老公打120分,2
923381583,96000,我给我老公打120分,
3912495564,96000,打负100分,2
2980758610,97195,救命好甜,75
2590262231,97320,有人,2
3649508368,98709,我老公99分,6
1191246222,98991,这次录感觉隔了好久，诚哥发型都长了好多,3
3256159162,99721,那些老公到底做了什么，那么高分,9
1481078548,99000,我给我老公打60分,5
3628550121,99000,每一对夫妻都还有夫妻相啊,2
2881772153,99812,宝宝脸太白了,2
833678976,99000,妈妈们辛苦了,1
1093812449,100014,爱真的好廉价，随意就能说出,3
2772574102,100144,高考加油,3
3023061329,100098,打负100分,1
4239845945,101974,会员就要过期了,4
1107959497,101974,会员就要过期了,3
3571467718,101941,我给老公打10分都嫌多,2
3182121407,101000,没有负分的嘛hhh,1
3023061329,102100,救命好甜,1
2308765646,102810,我给我老公打最多40分,1
2888790689,102810,我给我老公打最多40分,1
651101449,102168,十分,
1919461218,103520,老夫老妻的浪漫,6
2197836609,103690,救命好甜,2
2122101788,103970,救命好甜,1
1207490366,103000,我要给我老公打100分，让他惭愧下。,
1926895679,103000,我也打59分不及格,
1944856666,104128,能打负分吗,
4249216049,104712,高考加油,2
3239009031,104000,刚来就催泪 太狠了,2
1865519237,104455,我给我老公10分，还是来自颜值,
1475706269,104124,我打95,
1926454232,104695,我给我老公九十分,1
2197836609,105719,没有负分的嘛hhh,1
2654303155,105000,高考加油,
2360116380,106803,那些老公到底做了什么，那么高分,1
3733018934,106280,我老公100分,
105385563,106359,说的比唱的好听,2
4064936187,106359,说的比唱的好听,
902458240,107060,我给老公打10分都嫌多,2
2014286289,107527,为什么我的芒果TV不能放大还点不动,
2974994399,107175,高考加油,1
1119389034,107467,来了 打卡,
2379740517,108000,高考加油,1
475393270,108105,-100,
2913279200,108000,我老公60分吧,
2980758610,108643,高考顺利,
3241731841,109179,我老公99分 差那一分是因为他一直不出现,4
3917590086,109179,我老公99分 差那一分是因为他一直不出现,3
2083659060,109220,没有负分的嘛hhh,
820138446,109179,我老公99分 差那一分是因为他一直不出现,
2568257958,109267,好喜欢开头,1
641199081,109179,我老公99分 差那一分是因为他一直不出现,
4256926955,110566,会员就要过期了,3
122531132,110040,只是找了美满家庭感觉，要促进结婚率嘛,1
3901132296,111556,打负100分,2
2740852462,111000,我打70吧,
4124603282,111573,高考加油,
1242276399,112168,我给我老公打10分，都觉得多,4
2757983288,112943,来啦,1
1481377929,112168,我给我老公打10分，都觉得多,
1208962713,113231,60以下都离了（doge）,2
4037352865,113160,我没有老公哈哈哈哈(ಡωಡ)hiahiahia,1
2300433561,113000,我老公100分,
1430904815,113375,都打这么高分  哪里找的这么和谐的,
3108730663,114435,高考加油！！！,2
124408595,114955,承包空屏,1
1429638537,115468,我老公99分 差那一分是因为他一直不出现,14
2847150036,115468,我老公99分 差那一分是因为他一直不出现,13
2285654524,115337,高考加油,2
2194319807,116735,来啦,1
1302539601,116972,我打85分,
4020603245,116128,50,
1153554997,117139,我所有的老公都是100分,3
3475138473,117347,高考加油,2
4077165217,117695,我没有老公哈哈哈哈(ಡωಡ)hiahiahia,
3047320826,117000,高考加油,1
2006386440,118895,好喜欢看允儿吖,3
3056511976,119354,承包空屏,
984423183,119000,刚从妻子的选择里过来。。😅,
2867231305,120752,因为不及格的都离婚了,2
3204335817,120238,刚才的那些分数太高了吧,
2478750938,121076,高考加油,1
2699370569,121409,我老公50,
163956592,121039,高考加油,
3370883443,121898,高考加油,
2921439339,122407,为了小宝充的会员,3
3759350152,122566,我会给我老公101分，他真的好好,3
3711414005,122407,为了小宝充的会员,
971146997,122000,10分都嫌给多了,
2928120964,122803,可能负分吗，我想负分,
2448483330,123098,每一家的小朋友都好可爱好漂亮,1
3311512199,123315,金榜题名,
237836479,123902,来看妹妹,
1301536070,124601,魏晨会去快乐再出发吗？,1
582534172,124000,每周只看肖杰一家,1
1829280224,124058,高考加油,1
1796700721,124503,这就是爱,1
2699370569,124515,50分,
1357460843,125266,为什么感觉其他夫妻都是颜色相同的情侣装只有全职爸爸天花板夫妻不是😂,2
3474099111,126645,高考加油,2
2194319807,127123,这就是爱,2
2999735582,127613,我老公0分,
2263993794,127010,晨盒，,
1803022823,128000,高考加油,2
452750700,128423,主持人衣品不错,
1793938977,128006,来咯来咯,
2548626503,128989,第一第一,
4072104330,129332,高考加油,2
2925771255,129068,喜欢杰哥一家,
2604861054,130614,来看西西,1
4110812699,130159,我没有老公,
3516641311,131000,喜欢豆苗,1
2699370569,131559,付10000分,
4144758672,131328,高考加油,
1248557461,132709,我没有老公……,2
2173642024,132976,我给我老公彭于晏100分,2
2666074143,132867,这标题都不一样,
410654382,132635,10分,1
4037352865,132548,高考加油,
3659573491,133647,哈哈,
3839589925,134236,大学生应该羡慕吗,2
2409666044,134606,来啦,
3090926292,135991,西西，来看西西,2
1722785097,137000,魏晨，我来了,5
254602765,137859,姚宛彤，高考加油！,3
1480972091,138408,这一期的服装还挺好看的,1
3926179685,138434,高考加油！,
4167208812,139673,晨哥,
3683963798,139310,魏晨，我来啦,
2817518837,139660,我老公负分,
175094528,139000,来看魏晨啦,
2548626503,140318,魏晨好帅啊啊啊啊,2
3144740003,140318,魏晨好帅啊啊啊啊,1
1478516473,140633,好喜欢这个片头,
1731193216,140318,魏晨好帅啊啊啊啊,
3241731841,141000,来啦来啦,1
2699985431,141761,造型换了诶,
494269312,141000,来啦来啦,1
629383209,141967,允儿小公主。锁锁小王子。西西小公主,
3677424851,142364,魏晨，我来了,1
1958534407,142859,场景的设计好好哦 也蛮有深意的从小白慢慢的变出了颜色,
3636946937,142000,魏晨！,
1409314799,143864,晨晨帅啊,1
3397200678,143518,50分,
2234544340,144000,晨哥帅帅,1
3250710742,144000,魏晨好帅啊,1
3520571073,144189,魏晨，我来了,
1572903318,145000,打卡，晨哥,1
2197836609,145478,魏晨好帅啊啊啊啊,
1417408991,145000,哦吼,1
778247244,146938,换衣服了,5
2839858553,146019,老魏好帅,2
1595744957,146807,来看魏晨,1
441810653,146688,找这些人应该挺难的吧,1
118092476,147000,晨哥晨哥我来啦,1
4187355984,147000,艾姐好漂亮惊艳到啦,
946633556,148470,魏晨我来啦,2
1661757861,149000,李艾今天好美,1
3270796746,150000,小米小宝！,2
195978269,150643,终于换衣服了,2
3639929108,150916,魏晨魏晨,1
4185149588,150568,刘金昂高考加油！！,
2449363301,150000,最喜欢妹妹允儿,1
3148425932,150000,来了来了,
750137522,151510,求求大侦探的造型师给晨做头发,4
270892635,151359,这个画风把西西画成这样也是绝了,2
2077581489,151000,因为不及格的都离婚了,1
2484473586,151175,魏晨好帅！！！,1
2704457964,151000,西西,
784527701,151000,魏晨，我来了,
2003774215,152994,哈哈哈晨哥坐的好板正,6
3137114995,152000,来啦来啦,1
2158910866,152424,高考第一天，孩子们高考加油,
1713778023,153628,来看锁锁还有允儿,3
2333834604,153000,魏晨魏晨,1
935234014,154864,好喜欢西西啊,
712866244,154000,西西宝贝,
2079158905,155858,第一,1
1059703123,156000,这期妈妈们的造型都好美呀,32
3392844625,156935,耶咿，魏晨换造型了,3
2419860266,156223,终于换衣服了,1
3350153147,158000,这一期衣服都好看！,5
100974925,158140,来看锁锁还有允儿,4
1655293343,158484,魏晨怎么那么帅,
1924626712,159554,魏晨我来啦,2
2247966133,159010,这个主持人连五官都在用力,11
2242352810,159000,西西好喜欢,1
559384682,159048,魏晨魏晨,1
2704457964,159000,喜欢西西,
2653940327,159856,100,
3266776707,160803,艾姐这个造型好看,39
3137114995,160000,太爱这群小可爱了,2
2261148280,161036,六月上旬露天打卡,1
1655293343,161533,魏晨魏晨,1
4188800312,164061,换衣服了,81
3677424851,164446,魏晨魏晨魏晨,3
1298677236,165914,晨哥该剪头了,1
100974925,166176,这个主持人连五官都在用力,41
3242090312,167814,这个主持人，表情怪怪的，讲话很吃力,3
3130212016,167814,这个主持人，表情怪怪的，讲话很吃力,3
1298677236,169879,哈哈哈啊哈哈哈,2
2983127340,169009,晨晨,1
3392844625,170076,魏晨这一套衣服好好看,168
2176781767,171000,装高级的张高级哈哈哈,2
935234014,171362,是我梦想的孩子,1
854314942,171000,装高级的张高级哈哈哈,169
1991773431,171508,晨哥好帅,
3226804621,171508,晨哥好帅,3
4042929676,172495,哈哈哈哈,
2584239539,173257,沙发也换了,3
401618031,173000,怎么没人,1
1796115526,174000,我有老公的话 我打他一拳 哪有90分到满分的男人,4
1298677236,174650,我都能能受得了,3
31416954,174691,装高级的张高级,1
408495999,174933,李艾从新生日记开始关注她的。她说话很舒服。,1
1701792732,174933,李艾从新生日记开始关注她的。她说话很舒服。,3
1214446672,174025,额😓,1
2964645340,175104,魏晨这一套衣服好好看,4
4201852977,175423,晨哥今天帅爆了,75
2716899621,175115,魏晨这套衣服也太好看了吧,3
679255002,175565,魏晨这一套衣服好好看,3
2924494704,176380,魏晨这一套衣服好好看,4
2123047611,176886,沙发也换了,3
3579054082,176974,装高级的张高级哈哈哈,2
982174254,176987,魏晨这一套衣服好好看,
1678275391,178440,魏晨好帅啊,43
1934788779,178343,晨哥今天帅爆了,5
1447234377,178886,2023.6.7再看，也是高考加油,
1554738728,179901,李艾眼睛看着好怪啊,14
214356077,179942,晨哥今天帅爆了,4
1286222137,179942,晨哥今天帅爆了,4
950690601,179000,魏晨好帅,1
2682342068,179000,魏晨这个鞋也好看,5
1713812843,180476,李艾从新生日记开始关注她的。她说话很舒服。,5
1987202182,180476,李艾从新生日记开始关注她的。她说话很舒服。,2
118092476,180000,晨哥好帅好帅,
254022125,181366,我都能能受得了,1
2339257796,181000,魏晨魏晨魏晨魏晨魏晨魏晨,1
2226602139,181505,魏晨真好,
1448615921,181070,来了,
2095277266,182109,挺喜欢肖杰一家,2
2419860266,182540,来看杰哥一家,2
1533693573,183868,李艾眼睛看着好怪啊,12
2022512348,183868,李艾眼睛看着好怪啊,5
2924494704,183426,魏晨好帅啊,3
2366810126,184827,李艾穿的挺好看,6
3128552929,184827,李艾穿的挺好看,4
2022512348,184000,这主持人怎么声音怪怪的,1
408495999,184827,李艾穿的挺好看,3
2602256405,185702,魏晨这个鞋也好看,4
287087590,185224,魏晨这个鞋也好看,1
3612578796,186882,每期只看肖杰一家,11
437146652,186000,魏晨好帅,3
3920694512,186000,李艾这衣服和背景有点融了,1
629383209,186556,哈哈哈哈哈哈哈哈哈哈,
214108458,187842,魏晨好帅,2
1298677236,188021,魏晨做我老公好不好,6
3587754364,188164,好少年啊魏晨的造型,49
3056511976,188016,李艾穿的挺好看,3
3277718600,188000,来了,1
3062945625,188048,来啦来啦,1
327128682,188343,打卡,
2602256405,189732,魏晨好帅,101
2816900711,189279,魏晨越来越帅了感觉,
3336979914,190126,这期妈妈们都做造型了耶,3
866390519,190345,魏晨主打的就是一个忍者神龟,2
1276506616,191000,期待杰家,2
2664055726,191030,魏晨这个鞋也好看,1
2826053250,191697,来啦,
1502975565,192000,我记得以前有人说，主持人就要大胆的说，不要怕，我觉得李艾做的很好,7
149579980,192852,李艾穿的挺好看,6
3966317599,192323,感觉她有点像周慧敏,3
1875995944,192726,魏晨不会老吧 哇小时候他就长这样,2
1874346699,192958,这期滤镜正常多了,6
1218949616,192000,天 我需要一个魏晨这样的老公,
2498285292,193107,感觉李艾主持的很好啊,2
4071687479,193107,感觉李艾主持的很好啊,2
2493505862,193107,感觉李艾主持的很好啊,
2664055726,193104,好少年啊魏晨的造型,2
2217580206,194000,魏晨好好哦,2
3056511976,194049,魏晨好帅,
2316170592,195213,李艾穿的挺好看,14
2458528586,195061,爱是长久忍耐,1
3548283756,195985,来看魏晨，好帅啊,
1900067087,195752,魏晨好帅,
2966973487,196991,李艾的造型好好看,23
2063094681,196442,好少年啊魏晨的造型,4
3909932550,196706,打卡      打卡,
1448615921,196032,李艾好搞笑呀,3
3735036669,197847,艾姐这期好漂亮,3
2881758457,197972,我记得以前有人说，主持人就要大胆的说，不要怕，我觉得李艾做的很好,2
1384243597,197060,听懂掌声,1
2498285292,197847,艾姐这期好漂亮,1
1298677236,198575,魏晨真的好帅,1
62114447,198000,忍一忍就过了很快的,
1064171596,198689,来了来了,1
3823232670,198041,李艾，我爱,
2413503807,199738,人家主持的多好，真无大语了,5
2124831141,199851,好少年啊魏晨的造型,3
3200907765,199738,人家主持的多好，真无大语了,3
2498285292,199738,人家主持的多好，真无大语了,2
3056511976,199064,魏晨做我老公好不好,
1473028548,200942,好少年啊魏晨的造型,4
1387701500,200039,我记得以前有人说，主持人就要大胆的说，不要怕，我觉得李艾做的很好,1
3516641311,200000,豆豆好可爱,2
955767174,200000,声音好怪啊他,1
2779946314,200183,魏晨魏晨,
1060401183,201953,他们衣服跟椅子好搭,
3056511976,201065,期待杰家,
1436523723,201534,李艾的造型好好看,
4047316889,201534,李艾的造型好好看,
1345389467,201313,魏晨好帅,
1588254662,201000,李艾漂亮,
2040211847,202353,厉害了,
1387701500,203805,李艾好搞笑呀,2
3659171341,204654,大家穿的都好符合沙发的颜色啊哈哈哈,2
2521374496,204121,艾姐这期好漂亮,37
1794727664,204000,说的对 学到了学到了,
629383209,204533,y222222222222222222222222222222222222222,
3496319491,205936,他们坐的沙发跟衣服颜色一样,3
570646822,205377,艾姐这期好漂亮,2
694287910,206940,录制这一期的时候是不是已经开播了？所以李艾赶紧解释哈哈哈哈,24
1387701500,206307,好少年啊魏晨的造型,4
145980769,206000,hhhh晨哥的口音逐渐东北“不要孩怕”,1
1298677236,206744,晨哥又留胡子了吗,
3504584410,208789,艾姐这期好漂亮,1
559384682,208243,魏晨好帅,2
3835883528,208000,今天李艾的衣服好好看呀～,1
2122101788,208070,豆豆好可爱,
1130969178,208849,不要孩怕,
1524238958,208000,李艾主持很棒,
3074164968,209917,好喜欢豆苗一家,2
2738496491,209218,李艾这是接不上词了吗,
1572818097,210838,来了,
4061769942,211197,发现0713都是梗王,44
759866155,211559,艾姐上一期的造型也好好看,1
149579980,213176,天天换主持换主持不然你们去呗,82
1505618774,214920,来了来了,1
4025131349,214920,来了来了,
2122101788,215116,好喜欢豆苗一家,1
1794727664,215000,晨哥 什么时候生孩子 长跑那么久,1
2970906729,217850,天天换主持换主持不然你们去呗,3
2779946314,217753,魏晨的鞋 好好看,1
935234014,218306,西西，西西，为西西打call,3
2051931215,218812,来啦,1
21618849,218757,小米超可爱,
1039489268,219807,我好喜欢艾姐的造型，都好好看呐,1
528847900,222617,主持人这个发型不错,42
834748613,222065,来了来了,2
1662471075,223664,这个主持人额,1
3266776707,224931,哈哈哈哈哈公开处刑,67
1670248750,225000,李艾主持一直很喜欢，从妻子的浪漫旅行就喜欢了,12
1920785385,225163,你丫不搞个齐刘海好看多了,1
3266776707,225436,哈哈哈哈哈,
2106533652,226000,哇哈哈哈哈,3
1919461218,227426,夫妻合体了,162
2117557,227426,夫妻合体了,3
304922099,227426,夫妻合体了,1
1411651390,227426,夫妻合体了,
593745667,227614,画面，音频不同步,
1565087713,227426,夫妻合体了,
120098557,228678,哈哈哈哈哈公开处刑,
3194784388,229501,他们夫妻俩终于在一个框里了,6
1492740951,229223,因为他们家在上海呀😂,2
1417408991,229000,哈哈哈,4
1195783182,229501,他们夫妻俩终于在一个框里了,1
1429764506,229501,他们夫妻俩终于在一个框里了,1
2035527268,230303,挺吃李艾的颜，很好看,2
1366334724,230905,哈哈哈哈哈公开处刑,1
3266776707,230092,可爱,1
3023061329,230859,夫妻合体了,
3401922508,231643,李艾主持一直很喜欢，从妻子的浪漫旅行就喜欢了,2
120098557,231697,夫妻合体了,
3094351843,232815,李艾挺好的呀，多看看别人好的地方嘛,10
2513924037,232009,哈哈哈哈哈公开处刑,1
955767174,233000,她的声音听着好不舒服啊,1
2448483330,234250,西西可爱死了,3
634189910,234028,李艾上期的发型好看一点，但是大家的服化都好好看,1
4037352865,234904,夫妻合体了,1
861138545,234016,夫妻合体了,
1155069677,235297,因为他们家在上海呀😂,1
406573177,235457,李艾主持一直很喜欢，从妻子的浪漫旅行就喜欢了,1
4103121363,235558,张晓城好像杜飞,1
2798076889,236008,夫妻合体了,
415467766,236152,夫妻合体了,
63776887,238217,这期是最近新录的呀,5
3362396713,238318,是严格吧，还严酷，搞笑,3
3382834923,239742,夫妻合体了,1
3597594193,240031,夫妻合体了,2
2498285292,240031,夫妻合体了,1
4227815301,241167,李艾挺好的呀，多看看别人好的地方嘛,2
3266776707,244708,暂停看图哈哈哈,104
2498285292,244708,暂停看图哈哈哈,1
1565087713,244708,暂停看图哈哈哈,1
891568294,245000,好好看,1
3880286665,246181,这期是最近新录的呀,1
1030246079,248625,只想看肖杰，太搞笑了,83
728254758,248625,只想看肖杰，太搞笑了,81
2537610103,248625,只想看肖杰，太搞笑了,22
4290184097,248000,视频有点花呢 有点看不清人。,5
159434406,248000,第一吗,4
3515265876,249000,特地去微博看了西西的杰作😂😂😂😂,4
3582262904,249326,我也是不同步,3
149579980,249453,这期是最近新录的呀,
1572818097,250431,占领空屏,2
2410930179,251589,暂停看图哈哈哈,2
4054726964,251665,晨哥好帅,39
2122101788,251232,暂停看图哈哈哈,1
2498285292,251665,晨哥好帅,2
2496752553,251665,晨哥好帅,1
2007461845,252946,只想看肖杰，太搞笑了,2
3023061329,252946,只想看肖杰，太搞笑了,
3335645114,253385,主持人每次美瞳都好奇怪,2
2066107849,253239,小米小宝,4
4213681940,253385,主持人每次美瞳都好奇怪,1
4103121363,253545,张效诚好像杜飞,
339494434,254649,只想看肖杰，太搞笑了,3
2574265054,254649,只想看肖杰，太搞笑了,2
1435574859,254649,只想看肖杰，太搞笑了,1
2586022640,254649,只想看肖杰，太搞笑了,2
2496752553,254649,只想看肖杰，太搞笑了,1
684563932,254649,只想看肖杰，太搞笑了,
3237863723,255661,只想看肖杰，太搞笑了,3
257697435,255661,只想看肖杰，太搞笑了,3
4189165312,255763,小宝小宝,2
2081079858,255958,头发好长,1
1872636052,255000,亚楠去参加 妻子的浪漫旅行吧 特别适合,1
1186343537,256000,肖杰一家综艺感太强了 ,
707426390,257000,小米小宝 宝贝们我来看你们啦,2
2664055726,257452,晨哥好帅,2
780454489,257000,小米小宝 宝贝们我来看你们啦,2
629383209,257659,xxxxxxxxxxxxxxxxxx,1
3516641311,257000,豆苗好可爱,1
